input_date,weekofyear,input_week_day,puin,cnt
20191001,40,2,2164312964,349
20190902,36,1,3533876209,327
20190928,39,6,3473823790,934
20191005,40,6,3531033244,129
20191007,41,1,1685161748,114
20190901,35,7,1685162081,236
20190826,35,1,3531033244,446
20190926,39,4,1685160637,190
20190905,36,4,1781807441,1331
20190906,36,5,1761714552,333
20191013,41,7,2269829235,336
20191009,41,3,1781808719,1234
20190822,34,4,1001000286087,3245
20190830,35,5,1761713149,408
20190913,37,5,1781808471,969
20190914,37,6,1761714245,322
20190916,38,1,1781810497,1187
20190929,39,7,3473823790,920
20190901,35,7,2931323584,270
20190911,37,3,1761714552,397
20190917,38,2,2976786729,652
20190822,34,4,1685161748,117
20191002,40,3,1685161147,237
20191009,41,3,1685161793,170
20190908,36,7,1001000286087,79
20190822,34,4,1761714657,648
20190909,37,1,1781806667,1203
20191007,41,1,1781807216,893
20191013,41,7,1781807441,733
20191004,40,5,1685162081,183
20191007,41,1,1542698720,165
20190919,38,4,1759863460,759
20190923,39,1,1781806909,1158
20190819,34,1,1781807016,1452
20191018,42,5,3107361624,620
20191015,42,2,3321779464,268
20190822,34,4,1685161147,148
20190903,36,2,1781807441,1296
20190907,36,6,1781806734,1047
20190821,34,3,1761714609,665
20191004,40,5,1685161748,214
20190908,36,7,2269829235,337
20190917,38,2,1781808832,1393
20190919,38,4,2931323584,391
20190925,39,3,1781806667,1261
20190909,37,1,1781807461,1155
20191013,41,7,1781807945,738
20190917,38,2,1685161819,233
20190822,34,4,1685161793,137
20191001,40,2,1781807441,1446
20191007,41,1,1781809788,925
20190816,33,5,1759863460,859
20190821,34,3,3021573833,1080
20190827,35,2,1001000823087,14325
20190828,35,3,3021573833,1214
20190930,40,1,2680486890,500
20190903,36,2,1685160674,279
20190919,38,4,3107361624,530
20190901,35,7,1001000037396,290
20190930,40,1,1685162081,176
20190904,36,3,3516139149,310
20190922,38,7,1685161819,304
20190818,33,7,3592397569,754
20190828,35,3,1781809788,1398
20190902,36,1,1683952717,830
20190922,38,7,1683952717,683
20190903,36,2,2164312964,419
20190903,36,2,1761714946,243
20191016,42,3,1781810030,1165
20190916,38,1,2269829235,447
20190822,34,4,1685160674,112
20190825,34,7,1761714245,565
20190905,36,4,1685160674,276
20190925,39,3,3592397569,1388
20190830,35,5,1761713545,430
20190909,37,1,2158351255,620
20190915,37,7,1781806667,1021
20190901,35,7,1761715377,199
20190913,37,5,1761713149,370
20190902,36,1,3592397569,1253
20190917,38,2,1992602239,362
20190923,39,1,3531033244,428
20191016,42,3,1685161374,89
20190816,33,5,1781807461,1364
20190820,34,2,1542698720,459
20190830,35,5,1001000037396,1007
20190902,36,1,1001000286087,159
20190911,37,3,1683952717,1529
20190822,34,4,1685161819,123
20190907,36,6,1685161819,262
20191007,41,1,1781809819,884
20190822,34,4,1781806251,1309
20190920,38,5,1683952717,1237
20190921,38,6,1781809819,959
20191010,41,4,3107361624,541
20190903,36,2,1761713410,267
20190904,36,3,1781806251,1336
20190918,38,3,3107361624,542
20190915,37,7,1761713545,343
20190919,38,4,3321779464,413
20190930,40,1,1685160674,179
20190819,34,1,1685160637,556
20190822,34,4,1781806667,1370
20190910,37,2,1781809819,1267
20191013,41,7,2976786729,2
20190825,34,7,1781808832,894
20190914,37,6,1781808471,842
20191013,41,7,2931323584,314
20191014,42,1,3473823790,6910
20191004,40,5,1781806734,950
20190914,37,6,1685161748,210
20190925,39,3,3321779464,337
20190907,36,6,1761714521,321
20190831,35,6,2269829235,298
20190823,34,5,1685160637,11
20190901,35,7,1761714552,278
20190906,36,5,1685161147,297
20191010,41,4,1685162081,123
20190905,36,4,1761713545,363
20190922,38,7,1781808703,979
20190928,39,6,3321779464,151
20191015,42,2,3507123484,484
20190823,34,5,1685161748,12
20190820,34,2,1781806251,1551
20190823,34,5,1781807461,1479
20190904,36,3,1781807441,1337
20190920,38,5,1781810497,1230
20190920,38,5,1685161748,260
20190826,35,1,1685161793,78
20190827,35,2,2158351255,647
20190827,35,2,1761715749,573
20190830,35,5,2269829235,336
20190913,37,5,1781806667,1006
20190830,35,5,3021573833,1267
20190826,35,1,2269829235,245
20190819,34,1,2269829235,486
20190818,33,7,1761714946,548
20190902,36,1,1781808703,1342
20190817,33,6,1761715460,660
20190823,34,5,1781806734,1400
20190907,36,6,1781808703,993
20191012,41,6,1781808719,958
20190913,37,5,1685160674,265
20190909,37,1,1685161147,242
20190909,37,1,1685160637,239
20190914,37,6,1685161287,201
20190816,33,5,1761714552,731
20190831,35,6,1781806251,1036
20190904,36,3,1761713488,187
20191011,41,5,1781810497,1192
20191012,41,6,2976786729,6
20191009,41,3,1781808143,1205
20191013,41,7,1781808719,733
20191008,41,2,1685162081,154
20190910,37,2,1685161147,262
20190918,38,3,1781808719,1346
20190930,40,1,1542698720,284
20190911,37,3,1781809819,1381
20190818,33,7,1781808471,1107
20190924,39,2,1781810030,1302
20190902,36,1,1781809449,1411
20190831,35,6,3507123484,269
20190825,34,7,1781808719,839
20191016,42,3,1685161748,89
20191010,41,4,1781807945,1192
20191004,40,5,3021573833,849
20191011,41,5,3531033244,291
20190818,33,7,3428867428,522
20190925,39,3,1781809449,1304
20190917,38,2,1761713545,122
20190823,34,5,1685160674,9
20190830,35,5,3516139149,375
20190920,38,5,1781809819,1230
20191011,41,5,3592397569,2799
20190819,34,1,1685162081,539
20190902,36,1,2976786729,483
20190928,39,6,3357604587,81
20191013,41,7,2158351255,622
20191015,42,2,3516139149,296
20191014,42,1,1001000037396,338
20190816,33,5,1781809788,1331
20190926,39,4,1992602239,2417
20191008,41,2,1781808143,1259
20191011,41,5,1685161748,79
20190902,36,1,1761713014,275
20190915,37,7,1781809449,827
20190929,39,7,1781807945,1164
20190825,34,7,2164312964,217
20190904,36,3,1781806734,1382
20190824,34,6,1781807945,783
20191004,40,5,1781810497,898
20191007,41,1,1781806909,830
20191010,41,4,3592397569,2623
20190817,33,6,2976786729,314
20190825,34,7,3107361624,162
20190816,33,5,1781807945,1386
20190919,38,4,1685161287,265
20191005,40,6,2478637939,1783
20191006,40,7,1685162081,143
20191007,41,1,3321779464,160
20190818,33,7,1781806667,1100
20190910,37,2,1781809449,1381
20190912,37,4,2164312964,299
20191005,40,6,1685161793,235
20190901,35,7,2713129639,226027
20190913,37,5,2269829235,375
20191016,42,3,1683952717,1082
20190816,33,5,3516139149,670
20190912,37,4,3357604587,390
20190916,38,1,1781809449,1266
20190831,35,6,2931323584,310
20190824,34,6,1761713334,571
20190817,33,6,1685162081,523
20190904,36,3,3531033244,482
20190828,35,3,1761714989,494
20191011,41,5,2478637939,1293
20191018,42,5,3533876209,1
20190902,36,1,1761713844,294
20190916,38,1,3592397569,1191
20190901,35,7,1761714657,231
20190906,36,5,3507123484,1269
20190917,38,2,3592397569,719
20190822,34,4,3321779464,412
20191001,40,2,3473823790,885
20191001,40,2,1781806667,1312
20191005,40,6,3507123484,177
20191002,40,3,1781809449,699
20191001,40,2,1781809819,1372
20190817,33,6,2680486890,375
20190906,36,5,2680486890,493
20190926,39,4,3592397569,1434
20190831,35,6,1685160637,236
20190827,35,2,2478637939,84
20191011,41,5,1685161287,91
20191012,41,6,1781808471,974
20191016,42,3,1759863460,927
20190906,36,5,1001000037396,499
20190910,37,2,1781806251,1383
20190924,39,2,1542698720,413
20190902,36,1,1001000037396,903
20190822,34,4,1685160637,137
20190922,38,7,1685159830,263
20191016,42,3,1992602239,80
20190826,35,1,1001000037396,1110
20190907,36,6,1761713410,335
20190913,37,5,2931323584,439
20191008,41,2,1781807461,1315
20191012,41,6,1781809819,952
20190827,35,2,3531033244,443
20190913,37,5,1781806251,1059
20190917,38,2,1781810443,1350
20190921,38,6,1781808471,969
20190928,39,6,1992602239,2573
20190825,34,7,1761714657,558
20190831,35,6,3428867428,247
20190913,37,5,1542698720,179
20190908,36,7,1759863460,624
20190906,36,5,1761713014,335
20190928,39,6,1685160674,222
20191006,40,7,3021573833,1038
20190821,34,3,1761714540,703
20190828,35,3,1761714657,509
20190830,35,5,1781808143,1470
20190901,35,7,3021573833,1021
20190816,33,5,1761715460,799
20190825,34,7,1761715749,522
20190907,36,6,1781807945,991
20190919,38,4,1542698720,472
20190919,38,4,3531033244,468
20191017,42,4,3473823790,693
20191017,42,4,2680486890,500
20190928,39,6,1685161287,227
20190826,35,1,2976786729,650
20190902,36,1,2478637939,258
20190905,36,4,1761713838,391
20190913,37,5,1781808703,943
20190922,38,7,1781806734,941
20190929,39,7,2478637939,1412
20190816,33,5,1761714946,805
20190917,38,2,1761714946,114
20190902,36,1,1685161748,253
20191001,40,2,1685162081,196
20190903,36,2,2680486890,496
20190924,39,2,1001000037396,498
20191003,40,4,1685160674,187
20191011,41,5,3321779464,287
20190908,36,7,1761714521,285
20190916,38,1,1781807216,1254
20190922,38,7,1685162081,308
20191014,42,1,1781806734,1139
20190818,33,7,1761714609,669
20190901,35,7,3531033244,175
20191013,41,7,1685162081,47
20190828,35,3,1761713545,513
20190919,38,4,1781806667,1205
20190923,39,1,2269829235,367
20190819,34,1,2680486890,383
20190904,36,3,1761714989,184
20191015,42,2,1781808719,1236
20190905,36,4,1685161748,251
20191003,40,4,1759863460,728
20191004,40,5,3357604587,700
20190827,35,2,1761714989,560
20190919,38,4,3592397569,794
20190910,37,2,1685160674,286
20190912,37,4,1781808471,1260
20190820,34,2,2164312964,455
20190917,38,2,1685161374,224
20190818,33,7,3107361624,53
20190816,33,5,1001000286087,32851
20190913,37,5,3507123484,347
20190817,33,6,1001000197449,47466
20190905,36,4,3507123484,803
20190922,38,7,1781806909,925
20190923,39,1,1781808832,1235
20190916,38,1,1781806909,1231
20191014,42,1,1685161748,77
20190831,35,6,2164312964,247
20191008,41,2,1992602239,65
20190819,34,1,1761713410,729
20190824,34,6,1761715460,551
20190828,35,3,1761714540,548
20190828,35,3,1761713410,491
20190925,39,3,1781808471,1358
20190819,34,1,2931323584,543
20190820,34,2,1781807945,1597
20190901,35,7,1781806667,1027
20190820,34,2,1685161748,504
20191015,42,2,1001000286087,1010
20190816,33,5,1685161793,531
20190824,34,6,1781807216,752
20190827,35,2,2713129639,252063
20190818,33,7,3507123484,470
20190928,39,6,3531033244,333
20190915,37,7,1542698720,128
20190830,35,5,2158351255,618
20190908,36,7,1781807945,1197
20191002,40,3,2164312964,214
20191004,40,5,1685160637,196
20191010,41,4,1781807016,1231
20190918,38,3,2164312964,340
20190829,35,4,1685161374,254
20190829,35,4,1761713838,565
20190915,37,7,1781810030,961
20190830,35,5,2931323584,331
20190816,33,5,1761714540,788
20190816,33,5,1781809819,1353
20190827,35,2,1781806734,1221
20190914,37,6,1685161147,218
20190831,35,6,3516139149,250
20190915,37,7,3357604587,571
20191007,41,1,1781808471,927
20191010,41,4,1781806251,1293
20191001,40,2,3107361624,15
20191012,41,6,1992602239,59
20190906,36,5,1781809449,1481
20190910,37,2,3592397569,1243
20190911,37,3,1685159830,229
20190930,40,1,1781806251,1056
20190904,36,3,1685162081,269
20190930,40,1,1781807441,1138
20191005,40,6,1001000286087,118
20190823,34,5,1781810443,1433
20191005,40,6,1781809819,684
20190817,33,6,2164312964,222
20190830,35,5,1761714521,377
20190906,36,5,1542698720,828
20190826,35,1,1761713149,740
20191002,40,3,3473823790,898
20190908,36,7,1781808471,1172
20190902,36,1,1761714245,254
20190910,37,2,1542698720,468
20190917,38,2,1542698720,445
20190825,34,7,1781810030,830
20190816,33,5,1781806667,1230
20190830,35,5,1761713844,440
20190901,35,7,1685160674,256
20191008,41,2,1685161819,159
20190822,34,4,1781809819,1304
20190907,36,6,1781807016,1040
20191006,40,7,1781809788,856
20191011,41,5,1685161793,95
20191003,40,4,1781806251,713
20190817,33,6,1685160674,507
20190908,36,7,1685162081,266
20190922,38,7,3473823790,1154
20190827,35,2,3357604587,714
20190920,38,5,2478637939,92
20190904,36,3,1761714609,183
20190904,36,3,2931323584,132
20190827,35,2,3533876209,452
20190902,36,1,1781810443,1316
20190818,33,7,3516139149,464
20190927,39,5,1781807016,1242
20191006,40,7,3428867428,218
20191017,42,4,3321779464,182
20190823,34,5,1685161374,12
20190908,36,7,1761713545,287
20190909,37,1,1781807441,1236
20191003,40,4,1781808471,779
20190827,35,2,1761713844,596
20190904,36,3,2680486890,482
20190906,36,5,1781810030,1507
20190903,36,2,1685161374,305
20190904,36,3,1761713545,207
20190904,36,3,3021573833,1526
20190821,34,3,1761713838,613
20190831,35,6,1781808703,1058
20190825,34,7,2269829235,283
20191001,40,2,3357604587,268
20190819,34,1,3357604587,596
20190904,36,3,3592397569,346
20190928,39,6,1781809788,976
20190902,36,1,1781806667,1347
20190910,37,2,1781808832,1309
20190823,34,5,1761714989,713
20190907,36,6,1761713838,313
20190909,37,1,3533876209,566
20191015,42,2,1781807441,1213
20190929,39,7,2269829235,53
20190819,34,1,1685161793,496
20190822,34,4,1781808832,1402
20190909,37,1,1781810497,1291
20190912,37,4,1781807016,1310
20190915,37,7,1761714540,320
20190923,39,1,1542698720,359
20190905,36,4,1001000286087,286
20191006,40,7,3107361624,6
20190825,34,7,2158351255,616
20190817,33,6,1761713844,681
20190926,39,4,2164312964,567
20190908,36,7,1761714245,278
20191017,42,4,1781810030,1171
20190825,34,7,1001000286087,43
20191018,42,5,3021573833,1392
20190825,34,7,1781806251,814
20190910,37,2,3507123484,752
20190910,37,2,1761713488,391
20190912,37,4,1781807461,1269
20190913,37,5,1761713334,388
20190821,34,3,1685161147,365
20190905,36,4,1685162081,271
20190909,37,1,1781806734,1259
20190830,35,5,3357604587,328
20190911,37,3,1761713844,434
20190816,33,5,1001000197451,295
20190914,37,6,1685161819,221
20190817,33,6,1001000037396,399
20190819,34,1,1001000037396,528
20190826,35,1,1761713844,726
20190901,35,7,1781809819,1057
20190924,39,2,1685162081,293
20190827,35,2,1685160674,125
20190919,38,4,2164312964,325
20190915,37,7,2164312964,156
20191002,40,3,1992602239,81
20190828,35,3,1781810443,1343
20191002,40,3,1685161793,268
20190816,33,5,2158351255,626
20190920,38,5,1781806251,1212
20190824,34,6,2164312964,260
20190816,33,5,1761713488,797
20190907,36,6,3321779464,275
20190909,37,1,3531033244,529
20190819,34,1,3531033244,468
20190828,35,3,1761713838,471
20190903,36,2,3428867428,222
20190928,39,6,3516139149,231
20191001,40,2,2478637939,1727
20190825,34,7,3021573833,1168
20190907,36,6,1781809788,987
20190910,37,2,3021573833,1218
20190930,40,1,1781806667,1160
20190824,34,6,1761714946,567
20190906,36,5,1761714946,379
20191014,42,1,1781808719,1211
20191008,41,2,1781806734,1218
20190828,35,3,1685161287,310
20190823,34,5,1781809819,1491
20190905,36,4,3531033244,526
20190907,36,6,1781806251,957
20190827,35,2,1761714521,605
20190925,39,3,2931323584,482
20190927,39,5,1685161793,215
20190911,37,3,1761713014,413
20190904,36,3,1685160637,283
20190919,38,4,1685160637,256
20190823,34,5,1761715749,720
20190917,38,2,3516139149,500
20190921,38,6,2158351255,624
20191010,41,4,1781809819,1269
20190906,36,5,3107361624,540
20190903,36,2,2931323584,308
20190902,36,1,1542698720,431
20190911,37,3,1685162081,225
20190826,35,1,1685159830,92
20191013,41,7,3592397569,486
20191017,42,4,1781808703,1160
20190819,34,1,1781807216,1462
20190825,34,7,1761714521,564
20190831,35,6,1761713838,376
20191005,40,6,1781810443,689
20190823,34,5,1781808832,1428
20190920,38,5,3021573833,1073
20190826,35,1,1781808471,1224
20190821,34,3,2164312964,436
20191005,40,6,1781807461,777
20190821,34,3,2269829235,351
20190822,34,4,1781807945,1302
20190906,36,5,1761715460,329
20190913,37,5,3321779464,448
20190924,39,2,3473823790,2552
20190816,33,5,2478637939,522
20190929,39,7,2931323584,310
20190922,38,7,2164312964,179
20190819,34,1,1781807461,1406
20190916,38,1,1781807441,1192
20190916,38,1,1781808703,1187
20190831,35,6,2158351255,628
20190924,39,2,1781810497,1284
20190818,33,7,1001000037396,362
20190914,37,6,2158351255,616
20190829,35,4,1685160637,236
20191006,40,7,1781809449,831
20190923,39,1,1781809819,1153
20190824,34,6,2158351255,642
20190829,35,4,1781807016,1616
20190901,35,7,1685161819,277
20191008,41,2,3507123484,330
20191010,41,4,1992602239,96
20191018,42,5,1781808719,1170
20191002,40,3,1781807945,680
20190818,33,7,1685159830,534
20190820,34,2,1761714609,729
20190918,38,3,1001000037396,500
20190919,38,4,1781808471,1390
20190925,39,3,1781809788,1303
20190910,37,2,1781810030,1252
20190913,37,5,2478637939,648
20190830,35,5,2680486890,495
20190822,34,4,3531033244,527
20190912,37,4,1761714946,448
20190921,38,6,1685161147,276
20190924,39,2,1781807441,1235
20191017,42,4,3516139149,231
20190917,38,2,1761713844,111
20190818,33,7,1761715377,604
20190829,35,4,2976786729,785
20190923,39,1,1781807945,1206
20190910,37,2,1781807945,1302
20190918,38,3,3507123484,418
20190929,39,7,1781807441,1109
20191001,40,2,1781810443,1338
20191012,41,6,2478637939,1330
20190905,36,4,1781809819,1307
20190820,34,2,1685161287,457
20190916,38,1,3357604587,357
20190916,38,1,1761714989,332
20190825,34,7,1761713844,597
20190909,37,1,1761713838,399
20191002,40,3,1781808471,687
20190905,36,4,3321779464,433
20190914,37,6,1685160674,187
20190904,36,3,2269829235,125
20190918,38,3,3428867428,163
20190820,34,2,3107361624,692
20190819,34,1,1685159830,462
20190903,36,2,1781810497,1312
20191003,40,4,3428867428,172
20190901,35,7,3107361624,58
20190831,35,6,1781807461,1037
20190902,36,1,1781810497,1226
20190909,37,1,1761713410,421
20190918,38,3,3473823790,752
20190922,38,7,3592397569,548
20191002,40,3,1683952717,140
20190907,36,6,1761715749,306
20190825,34,7,1761713838,591
20190818,33,7,1761714521,572
20190824,34,6,1761715377,577
20190909,37,1,1001000286087,398
20191017,42,4,1781809788,1206
20191002,40,3,1781810497,687
20191017,42,4,2931323584,313
20191009,41,3,3107361624,609
20190911,37,3,1685161819,215
20191016,42,3,3533876209,2
20191009,41,3,3507123484,472
20190923,39,1,2976786729,711
20190906,36,5,1761715377,363
20190901,35,7,1781806251,1053
20190823,34,5,1761715377,714
20190825,34,7,3428867428,382
20190826,35,1,1761714245,716
20190820,34,2,1781808703,1607
20191001,40,2,1685161748,199
20190828,35,3,1685159830,317
20190927,39,5,1781808703,1292
20190928,39,6,1685161147,244
20190816,33,5,1781807216,1361
20190908,36,7,1761713844,289
20190920,38,5,2713129639,223574
20191003,40,4,3107361624,195
20190828,35,3,1761713014,519
20190908,36,7,1781808719,1196
20191001,40,2,1685161147,224
20190829,35,4,1685161793,269
20190820,34,2,3516139149,189
20191010,41,4,1781806909,1137
20190816,33,5,1761714989,735
20190911,37,3,2976786729,313
20191009,41,3,1001000037396,231
20190818,33,7,1001000197245,2
20190822,34,4,1001000979738,31224
20190829,35,4,1685162081,233
20190905,36,4,1761714540,394
20190915,37,7,1781807441,896
20190902,36,1,3428867428,261
20190820,34,2,1001000823087,4
20190821,34,3,1781807461,1331
20190913,37,5,1781809788,989
20190923,39,1,1781808471,1243
20190827,35,2,3592397569,983
20190910,37,2,1781809788,1313
20190829,35,4,1761713488,563
20190901,35,7,1781809788,1082
20190911,37,3,1761715460,398
20190824,34,6,1761715749,528
20191017,42,4,1781808832,1120
20191018,42,5,1685161748,132
20191018,42,5,1992602239,154
20191003,40,4,2976786729,148
20190829,35,4,1761714657,545
20190910,37,2,1685160637,263
20190828,35,3,3533876209,517
20190919,38,4,1685160674,265
20190921,38,6,1685161748,274
20190916,38,1,1761714609,339
20190916,38,1,1761713014,345
20190818,33,7,1001000197449,8
20190822,34,4,1781807441,1401
20190829,35,4,1781807945,1708
20190926,39,4,1685162081,242
20190907,36,6,3428867428,331
20190824,34,6,3357604587,521
20190904,36,3,1781807945,1320
20190922,38,7,1685161748,254
20191008,41,2,1781810030,1244
20191002,40,3,3428867428,176
20191012,41,6,2158351255,613
20190827,35,2,1685161819,151
20190920,38,5,3321779464,283
20190831,35,6,1781808471,1033
20190916,38,1,1781806667,1335
20190817,33,6,1761715749,669
20190825,34,7,1761713544,582
20190907,36,6,1685161287,258
20190903,36,2,3516139149,316
20191018,42,5,1781806251,1250
20191013,41,7,1781808703,769
20190909,37,1,3321779464,274
20190901,35,7,3533876209,250
20191003,40,4,1781809449,748
20191012,41,6,1685161819,38
20191017,42,4,2976786729,1
20191001,40,2,3021573833,389
20191002,40,3,3516139149,360
20190819,34,1,1781808832,1448
20190827,35,2,3107361624,1051
20190929,39,7,1992602239,1663
20190825,34,7,1761713149,568
20190901,35,7,1685159830,270
20190913,37,5,3533876209,116
20190929,39,7,1781808703,1129
20190913,37,5,3357604587,448
20190921,38,6,1781806734,1042
20190831,35,6,2680486890,500
20190825,34,7,1781808143,783
20190930,40,1,2269829235,139
20191004,40,5,1685159830,200
20191006,40,7,3473823790,883
20190910,37,2,1761713410,402
20190825,34,7,1761714946,530
20191009,41,3,1781807945,1249
20191001,40,2,3516139149,576
20191016,42,3,1781808143,1214
20191018,42,5,1685160637,120
20190913,37,5,1781808143,1017
20190925,39,3,1685161287,299
20190902,36,1,1781810030,1316
20190920,38,5,3507123484,396
20190929,39,7,3321779464,139
20190821,34,3,3516139149,373
20190826,35,1,3107361624,851
20190906,36,5,1685161748,310
20190919,38,4,3357604587,197
20190817,33,6,2015245823,2
20190822,34,4,2931323584,524
20190910,37,2,1761713149,406
20190914,37,6,1683952717,1094
20190914,37,6,1781810443,927
20190829,35,4,1761714540,528
20191014,42,1,1781809788,1170
20191016,42,3,1781809788,1199
20191004,40,5,1781807441,890
20190830,35,5,3533876209,206
20191006,40,7,1542698720,106
20190819,34,1,1761714989,695
20190821,34,3,1761715749,696
20190902,36,1,1781806734,1290
20190903,36,2,3107361624,534
20190921,38,6,1781806667,1015
20190910,37,2,1761714609,353
20190922,38,7,1781806667,1011
20190825,34,7,1781810497,826
20190914,37,6,3516139149,467
20191003,40,4,1685161819,182
20191011,41,5,1685161374,80
20190908,36,7,2158351255,626
20190916,38,1,1759863460,844
20191002,40,3,1001000037396,50
20190828,35,3,1685161147,309
20190908,36,7,3428867428,283
20190819,34,1,3533876209,465
20190827,35,2,1761715377,618
20190908,36,7,1781810030,1054
20191009,41,3,2478637939,1789
20191017,42,4,1685161374,119
20190909,37,1,1759863460,624
20190924,39,2,3507123484,356
20190818,33,7,1761713014,635
20190911,37,3,1685161374,205
20190917,38,2,1761715377,107
20190914,37,6,3533876209,3
20190821,34,3,1781808471,1332
20190827,35,2,1781810443,1169
20190901,35,7,1781807216,1082
20190902,36,1,1781808719,1283
20190920,38,5,3473823790,1148
20190816,33,5,1761713014,777
20190915,37,7,3533876209,244
20190915,37,7,1685160637,192
20190819,34,1,1542698720,431
20190820,34,2,1761715377,748
20190831,35,6,1781806667,1049
20191012,41,6,3473823790,1508
20191014,42,1,1685161287,74
20190924,39,2,1685161819,303
20190830,35,5,1761715460,384
20190821,34,3,1759863460,944
20190909,37,1,1781806251,1178
20190927,39,5,1781807216,1217
20190817,33,6,1685159830,515
20190905,36,4,1781808719,1301
20190919,38,4,1781806909,1262
20190914,37,6,2680486890,10
20191018,42,5,2931323584,343
20190821,34,3,1781806909,1458
20190825,34,7,1781807016,839
20190923,39,1,1685161793,265
20190923,39,1,1781809449,1244
20190915,37,7,1685161748,219
20191005,40,6,3428867428,182
20190911,37,3,3592397569,1794
20190915,37,7,1761715460,364
20190906,36,5,1761713488,312
20191003,40,4,1781810030,737
20191002,40,3,1685159830,223
20191008,41,2,1781808719,1179
20191015,42,2,3021573833,1020
20190920,38,5,1781808143,1224
20190817,33,6,1781809819,1121
20190911,37,3,3516139149,663
20190823,34,5,3428867428,492
20190922,38,7,1781810030,1003
20190912,37,4,3107361624,464
20191007,41,1,1781807016,982
20191015,42,2,3473823790,3006
20191012,41,6,1759863460,818
20190905,36,4,1761713410,387
20190912,37,4,1685161287,239
20190921,38,6,2269829235,408
20190925,39,3,3533876209,94
20190926,39,4,1781809449,1261
20190824,34,6,1781810497,822
20190826,35,1,1761713544,730
20190828,35,3,1781807216,1357
20190830,35,5,1781809819,1547
20190905,36,4,1781806251,1302
20190913,37,5,2680486890,10
20190829,35,4,1781808143,1622
20190901,35,7,1781808143,1124
20190906,36,5,1685161374,286
20190905,36,4,3516139149,460
20190926,39,4,1685161147,227
20190821,34,3,1781808719,1360
20190902,36,1,1781806909,1303
20190917,38,2,1781807945,1389
20190823,34,5,1781806667,1479
20190916,38,1,1761713149,340
20190922,38,7,3021573833,1203
20190925,39,3,2976786729,612
20191017,42,4,1685162081,108
20190825,34,7,1685162081,39
20191001,40,2,1781808471,1437
20191003,40,4,1781807441,712
20191016,42,3,1781808703,1213
20190913,37,5,1781809819,963
20190914,37,6,1781810497,904
20190919,38,4,1781809449,1235
20190829,35,4,1761713334,595
20190919,38,4,3473823790,992
20190825,34,7,3531033244,206
20190906,36,5,2478637939,300
20190826,35,1,3357604587,716
20190822,34,4,1001000823087,408
20190918,38,3,1683952717,1693
20190904,36,3,1761714946,211
20190909,37,1,3516139149,352
20190818,33,7,2713129639,266271
20190930,40,1,1001000286087,523
20191018,42,5,1781807461,1183
20191011,41,5,1685161147,111
20190829,35,4,1781809788,1681
20190906,36,5,1759863460,733
20190930,40,1,1781808143,1098
20190828,35,3,2931323584,286
20190924,39,2,2269829235,370
20191005,40,6,2164312964,159
20191018,42,5,2680486890,489
20191003,40,4,1781806667,744
20191013,41,7,1542698720,172
20190823,34,5,3516139149,520
20190917,38,2,2931323584,319
20190921,38,6,2931323584,405
20190828,35,3,3428867428,289
20190904,36,3,1761713844,204
20190826,35,1,1685161147,76
20190829,35,4,1781809449,1632
20190831,35,6,1761715377,352
20190910,37,2,1001000286087,328
20190916,38,1,1685161147,276
20190917,38,2,1781810030,1329
20190917,38,2,1781808703,1433
20190906,36,5,1781807461,1533
20190927,39,5,1685161287,247
20190917,38,2,3533876209,327
20190830,35,5,1761713334,379
20190905,36,4,2158351255,622
20190918,38,3,2931323584,204
20190908,36,7,2164312964,185
20190816,33,5,3321779464,470
20190825,34,7,1761713014,538
20190910,37,2,1761715749,358
20190912,37,4,1781806667,1299
20191016,42,3,2269829235,592
20190921,38,6,1542698720,256
20190825,34,7,3321779464,276
20190912,37,4,1761713334,468
20191006,40,7,1781809819,829
20191015,42,2,1685161748,77
20190817,33,6,1685161287,501
20190823,34,5,1761713014,691
20190910,37,2,1001000037396,499
20191014,42,1,1781806251,1271
20190829,35,4,2269829235,333
20190830,35,5,1761715377,437
20190911,37,3,1761714245,414
20190917,38,2,2158351255,615
20191001,40,2,1781806734,1404
20190818,33,7,1761713410,600
20190825,34,7,3357604587,770
20190928,39,6,1685159830,207
20190902,36,1,1761714946,252
20190823,34,5,1001000823087,187
20191008,41,2,1685160674,201
20191009,41,3,1781808471,1216
20190922,38,7,1781807216,998
20190925,39,3,2680486890,500
20190904,36,3,1781808703,1239
20190913,37,5,1761714657,328
20190928,39,6,1781806909,936
20190828,35,3,2680486890,490
20191013,41,7,1001000286087,292
20191007,41,1,1781806251,978
20190820,34,2,1781809788,1613
20190906,36,5,1781808703,1451
20190909,37,1,3592397569,1384
20190912,37,4,1781807216,1285
20190917,38,2,1761713014,116
20190924,39,2,1685160674,284
20190917,38,2,1781806909,1352
20190927,39,5,1685161374,211
20190823,34,5,1761713545,634
20190906,36,5,1781807945,1510
20190908,36,7,1761714540,329
20190908,36,7,1781810497,1180
20190921,38,6,1781809449,1020
20190921,38,6,1685161374,249
20190921,38,6,1683952717,701
20190829,35,4,1761713410,543
20190922,38,7,1781807461,975
20190924,39,2,1781808471,1262
20190926,39,4,1685161819,247
20191003,40,4,1685159830,181
20191018,42,5,1001000286087,1089
20190917,38,2,1685160637,212
20190927,39,5,3357604587,154
20190818,33,7,1781807216,1057
20190818,33,7,1761715460,611
20190826,35,1,2931323584,297
20190904,36,3,2713129639,235028
