input_date,weekofyear,input_week_day,puin,cnt
2019-09-09,37,1,2478637939,300
2019-08-23,34,5,1685161793,12
2019-08-30,35,5,1761714540,370
2019-09-05,36,4,1781809788,1235
2019-09-17,38,2,1781807216,1385
2019-09-22,38,7,3507123484,152
2019-10-03,40,4,1685161793,193
2019-09-06,36,5,2164312964,1073
2019-09-08,36,7,3592397569,694
2019-08-26,35,1,1761713488,682
2019-09-05,36,4,2680486890,499
2019-09-25,39,3,1542698720,423
2019-09-02,36,1,2269829235,215
2019-09-02,36,1,1761714657,277
2019-09-13,37,5,1685161793,254
2019-09-04,36,3,1761713544,216
2019-09-13,37,5,1685161374,253
2019-09-23,39,1,2164312964,323
2019-10-04,40,5,1781807461,855
2019-10-16,42,3,1001000037396,296
2019-10-18,42,5,2713129639,237410
2019-09-29,39,7,2976786729,624
2019-10-18,42,5,1685161793,118
2019-10-15,42,2,1781806734,1262
2019-08-19,34,1,1761715460,698
2019-09-12,37,4,1761713149,452
2019-09-18,38,3,1781809819,1291
2019-09-24,39,2,1992602239,1831
2019-09-12,37,4,2680486890,500
2019-08-29,35,4,1761713545,489
2019-08-18,33,7,1781809449,1144
2019-08-28,35,3,1781809449,1373
2019-09-03,36,2,3021573833,1290
2019-09-23,39,1,3592397569,960
2019-08-28,35,3,1781808832,1374
2019-09-16,38,1,1761715377,349
2019-10-03,40,4,1781807216,716
2019-10-04,40,5,1781808143,924
2019-10-15,42,2,1781808471,1176
2019-10-04,40,5,1683952717,348
2019-08-17,33,6,1781808719,1102
2019-09-29,39,7,1759863460,780
2019-09-12,37,4,1685162081,282
2019-09-20,38,5,1685161819,291
2019-10-07,41,1,2158351255,620
2019-08-23,34,5,1685161287,11
2019-09-05,36,4,1761714521,358
2019-09-10,37,2,1781807441,1331
2019-09-17,38,2,1781808719,1337
2019-08-25,34,7,1685159830,48
2019-09-12,37,4,1685161374,276
2019-08-18,33,7,1685160674,519
2019-09-17,38,2,1685161287,225
2019-09-26,39,4,2713129639,242363
2019-09-27,39,5,3507123484,435
2019-10-05,40,6,1685161819,215
2019-10-08,41,2,2269829235,99
2019-08-31,35,6,1761713014,332
2019-08-24,34,6,1761713149,580
2019-08-17,33,6,2269829235,329
2019-08-19,34,1,1001000197449,24569
2019-08-22,34,4,1992602239,3632
2019-08-29,35,4,1685161819,272
2019-09-20,38,5,1992602239,3620
2019-09-05,36,4,1761714657,393
2019-09-23,39,1,1685159830,244
2019-09-07,36,6,2478637939,299
2019-08-28,35,3,1685160674,298
2019-10-12,41,6,1001000037396,200
2019-08-24,34,6,1685161287,24
2019-08-24,34,6,1685161147,16
2019-10-08,41,2,2478637939,1956
2019-10-16,42,3,1781807945,1179
2019-08-26,35,1,1781807216,1206
2019-09-12,37,4,3516139149,693
2019-09-20,38,5,1685159830,273
2019-08-22,34,4,1685161287,127
2019-08-28,35,3,1781807016,1360
2019-09-11,37,3,1685161793,208
2019-09-08,36,7,3107361624,49
2019-08-22,34,4,1761714540,683
2019-09-30,40,1,2478637939,1800
2019-09-03,36,2,1781809788,1363
2019-08-16,33,5,2680486890,504
2019-10-14,42,1,1781806667,1207
2019-10-15,42,2,2713129639,223277
2019-10-04,40,5,2931323584,403
2019-10-03,40,4,1683952717,333
2019-08-19,34,1,1685161748,529
2019-08-20,34,2,1761715460,786
2019-09-10,37,2,1781807216,1347
2019-09-19,38,4,1781807016,1316
2019-09-06,36,5,1781808471,1463
2019-09-09,37,1,1001000037396,500
2019-09-01,35,7,2478637939,202
2019-09-28,39,6,1781808471,944
2019-08-24,34,6,1685161374,25
2019-08-23,34,5,1781808143,1409
2019-08-26,35,1,1761713410,739
2019-09-08,36,7,1781807216,1122
2019-09-25,39,3,1001000286087,298
2019-10-15,42,2,2164312964,553
2019-09-04,36,3,1781808832,1333
2019-09-05,36,4,1781809449,1201
2019-09-22,38,7,1781809788,910
2019-10-02,40,3,2976786729,201
2019-10-06,40,7,2478637939,1042
2019-08-17,33,6,3321779464,368
2019-10-12,41,6,3507123484,361
2019-10-16,42,3,1781809819,1205
2019-08-16,33,5,1001000037396,441
2019-08-20,34,2,1781806909,1587
2019-09-02,36,1,1761714552,261
2019-10-17,42,4,1685161793,104
2019-10-16,42,3,2478637939,1555
2019-09-12,37,4,1761715377,452
2019-09-15,37,7,1761713544,349
2019-08-18,33,7,1781808703,1108
2019-09-22,38,7,1685161374,275
2019-08-27,35,2,1685160637,148
2019-08-16,33,5,1761714245,805
2019-08-26,35,1,1781808703,1254
2019-09-18,38,3,2478637939,1100
2019-09-24,39,2,1781807016,1338
2019-10-05,40,6,2976786729,125
2019-09-10,37,2,2931323584,309
2019-08-22,34,4,1761714245,645
2019-08-23,34,5,1001000979738,10107
2019-09-12,37,4,2158351255,625
2019-10-08,41,2,1781809819,1261
2019-10-10,41,4,3516139149,510
2019-09-11,37,3,3533876209,118
2019-08-24,34,6,1781809788,842
2019-09-07,36,6,1761714540,318
2019-09-22,38,7,1781809449,974
2019-10-01,40,2,2931323584,360
2019-09-19,38,4,3516139149,651
2019-08-31,35,6,1761713334,401
2019-10-03,40,4,1685160637,200
2019-10-01,40,2,1781808719,1447
2019-10-13,41,7,1781808143,769
2019-08-22,34,4,1781808719,1281
2019-08-25,34,7,1781809819,787
2019-09-19,38,4,1685161793,289
2019-09-23,39,1,1685161287,252
2019-09-23,39,1,1781807216,1260
2019-09-03,36,2,1781810030,1278
2019-09-11,37,3,3021573833,380
2019-09-13,37,5,1781807461,990
2019-09-07,36,6,1781808143,1047
2019-09-21,38,6,1685160637,248
2019-09-09,37,1,1683952717,597
2019-08-30,35,5,1685159830,274
2019-09-02,36,1,3321779464,266
2019-10-01,40,2,1685159830,218
2019-10-03,40,4,3516139149,539
2019-10-14,42,1,1759863460,897
2019-08-28,35,3,1781808719,1413
2019-09-19,38,4,1781808832,1283
2019-09-25,39,3,1001000037396,498
2019-09-25,39,3,1781807945,1304
2019-09-27,39,5,1781808719,1239
2019-09-02,36,1,3516139149,233
2019-09-09,37,1,1761713544,402
2019-08-21,34,3,1685161819,399
2019-09-01,35,7,1685161793,234
2019-10-10,41,4,1781808832,1248
2019-10-15,42,2,1781808143,1198
2019-10-18,42,5,1781807216,1192
2019-09-09,37,1,1781810443,1216
2019-09-09,37,1,1761714245,388
2019-09-01,35,7,1761714245,249
2019-10-13,41,7,1685160674,21
2019-08-16,33,5,1685160637,522
2019-08-22,34,4,1761714552,630
2019-09-07,36,6,3507123484,423
2019-09-11,37,3,1781808832,1321
2019-10-12,41,6,1542698720,374
2019-09-24,39,2,3428867428,521
2019-08-31,35,6,1781809788,1045
2019-09-20,38,5,1685161374,257
2019-09-22,38,7,1781808719,936
2019-08-20,34,2,1761713838,717
2019-09-12,37,4,1761715460,459
2019-08-19,34,1,1685160674,542
2019-09-16,38,1,1781806734,1218
2019-09-19,38,4,1781808703,1257
2019-10-05,40,6,3592397569,479
2019-09-01,35,7,1781808832,1069
2019-09-07,36,6,1542698720,271
2019-09-26,39,4,3507123484,273
2019-10-07,41,1,2164312964,219
2019-10-06,40,7,2158351255,620
2019-10-18,42,5,1542698720,458
2019-10-06,40,7,1685161287,180
2019-08-21,34,3,1781808143,1429
2019-10-07,41,1,2269829235,137
2019-10-07,41,1,1781810497,861
2019-10-16,42,3,2713129639,229336
2019-08-16,33,5,2164312964,518
2019-10-13,41,7,1781810443,776
2019-08-24,34,6,2269829235,318
2019-09-14,37,6,1992602239,2808
2019-09-27,39,5,2478637939,1345
2019-10-02,40,3,1685160637,232
2019-08-16,33,5,1781810030,1362
2019-09-16,38,1,2680486890,499
2019-08-31,35,6,2478637939,197
2019-09-10,37,2,1781806909,1390
2019-09-16,38,1,2713129639,220176
2019-09-08,36,7,1781806734,1160
2019-08-31,35,6,2976786729,227
2019-09-15,37,7,1781809819,916
2019-09-05,36,4,2976786729,574
2019-09-18,38,3,1685159830,215
2019-09-21,38,6,3531033244,243
2019-09-29,39,7,1685159830,201
2019-08-24,34,6,2931323584,401
2019-08-18,33,7,1685161793,538
2019-09-13,37,5,1781810443,1029
2019-09-03,36,2,1685161819,264
2019-10-08,41,2,1781806251,1255
2019-08-17,33,6,1761713545,635
2019-08-25,34,7,1685160637,44
2019-10-08,41,2,3592397569,1223
2019-09-11,37,3,1542698720,472
2019-09-17,38,2,1685159830,229
2019-08-23,34,5,1761714552,727
2019-08-29,35,4,1781810443,1750
2019-09-12,37,4,1761714657,461
2019-09-19,38,4,1781808719,1294
2019-09-10,37,2,2976786729,620
2019-08-17,33,6,1761714609,616
2019-08-17,33,6,3533876209,515
2019-09-06,36,5,2158351255,630
2019-09-19,38,4,2976786729,555
2019-10-10,41,4,1781809449,1331
2019-10-11,41,5,1781810443,1152
2019-10-08,41,2,1685161793,152
2019-10-03,40,4,1781807461,822
2019-10-09,41,3,1781806251,1211
2019-08-24,34,6,1761713410,565
2019-08-30,35,5,1781808832,1454
2019-09-15,37,7,1781806909,894
2019-08-22,34,4,3107361624,773
2019-09-26,39,4,1001000286087,516
2019-08-31,35,6,1781807441,1033
2019-10-11,41,5,3107361624,732
2019-09-22,38,7,1001000037396,174
2019-10-09,41,3,3592397569,1438
2019-08-20,34,2,1761714540,733
2019-09-01,35,7,1781807461,1053
2019-08-27,35,2,3507123484,691
2019-08-20,34,2,1685160637,480
2019-09-25,39,3,3107361624,581
2019-09-02,36,1,1781807016,1337
2019-09-10,37,2,1761714521,433
2019-09-21,38,6,1781809788,984
2019-10-06,40,7,1781808143,876
2019-09-12,37,4,1781808832,1279
2019-10-13,41,7,1685161748,36
2019-08-28,35,3,1685162081,314
2019-10-05,40,6,2269829235,119
2019-08-29,35,4,1761714946,555
2019-10-02,40,3,1759863460,858
2019-10-08,41,2,1781809788,1175
2019-10-17,42,4,1781807441,1148
2019-09-03,36,2,1781808703,1331
2019-09-21,38,6,1781807461,1054
2019-09-03,36,2,1761715377,233
2019-10-04,40,5,3531033244,123
2019-09-03,36,2,1761713488,265
2019-09-29,39,7,1781808143,1251
2019-08-17,33,6,1781810497,1154
2019-09-04,36,3,1761714245,192
2019-09-17,38,2,1761714540,123
2019-09-19,38,4,1685162081,264
2019-10-05,40,6,3021573833,818
2019-08-19,34,1,1759863460,856
2019-08-28,35,3,1781807441,1332
2019-10-06,40,7,2164312964,176
2019-08-25,34,7,1781807945,855
2019-09-19,38,4,1781807461,1232
2019-08-31,35,6,1542698720,186
2019-10-12,41,6,1781807461,905
2019-09-06,36,5,1781807216,1508
2019-09-29,39,7,1685161748,221
2019-08-22,34,4,1001000037396,557
2019-08-30,35,5,1761715749,407
2019-08-18,33,7,1781807461,1095
2019-08-26,35,1,1761715377,721
2019-09-14,37,6,1781810030,940
2019-10-14,42,1,1781809819,1181
2019-09-02,36,1,1761715460,249
2019-09-05,36,4,2478637939,195
2019-09-21,38,6,3321779464,332
2019-10-01,40,2,2164312964,349
2019-09-02,36,1,3533876209,327
2019-09-28,39,6,3473823790,934
2019-10-05,40,6,3531033244,129
2019-10-07,41,1,1685161748,114
2019-09-01,35,7,1685162081,236
2019-08-26,35,1,3531033244,446
2019-09-26,39,4,1685160637,190
2019-09-05,36,4,1781807441,1331
2019-09-06,36,5,1761714552,333
2019-10-13,41,7,2269829235,336
2019-10-09,41,3,1781808719,1234
2019-08-22,34,4,1001000286087,3245
2019-08-30,35,5,1761713149,408
2019-09-13,37,5,1781808471,969
2019-09-14,37,6,1761714245,322
2019-09-16,38,1,1781810497,1187
2019-09-29,39,7,3473823790,920
2019-09-01,35,7,2931323584,270
2019-09-11,37,3,1761714552,397
2019-09-17,38,2,2976786729,652
2019-08-22,34,4,1685161748,117
2019-10-02,40,3,1685161147,237
2019-10-09,41,3,1685161793,170
2019-09-08,36,7,1001000286087,79
2019-08-22,34,4,1761714657,648
2019-09-09,37,1,1781806667,1203
2019-10-07,41,1,1781807216,893
2019-10-13,41,7,1781807441,733
2019-10-04,40,5,1685162081,183
2019-10-07,41,1,1542698720,165
2019-09-19,38,4,1759863460,759
2019-09-23,39,1,1781806909,1158
2019-08-19,34,1,1781807016,1452
2019-10-18,42,5,3107361624,620
2019-10-15,42,2,3321779464,268
2019-08-22,34,4,1685161147,148
2019-09-03,36,2,1781807441,1296
2019-09-07,36,6,1781806734,1047
2019-08-21,34,3,1761714609,665
2019-10-04,40,5,1685161748,214
2019-09-08,36,7,2269829235,337
2019-09-17,38,2,1781808832,1393
2019-09-19,38,4,2931323584,391
2019-09-25,39,3,1781806667,1261
2019-09-09,37,1,1781807461,1155
2019-10-13,41,7,1781807945,738
2019-09-17,38,2,1685161819,233
2019-08-22,34,4,1685161793,137
2019-10-01,40,2,1781807441,1446
2019-10-07,41,1,1781809788,925
2019-08-16,33,5,1759863460,859
2019-08-21,34,3,3021573833,1080
2019-08-27,35,2,1001000823087,14325
2019-08-28,35,3,3021573833,1214
2019-09-30,40,1,2680486890,500
2019-09-03,36,2,1685160674,279
2019-09-19,38,4,3107361624,530
2019-09-01,35,7,1001000037396,290
2019-09-30,40,1,1685162081,176
2019-09-04,36,3,3516139149,310
2019-09-22,38,7,1685161819,304
2019-08-18,33,7,3592397569,754
2019-08-28,35,3,1781809788,1398
2019-09-02,36,1,1683952717,830
2019-09-22,38,7,1683952717,683
2019-09-03,36,2,2164312964,419
2019-09-03,36,2,1761714946,243
2019-10-16,42,3,1781810030,1165
2019-09-16,38,1,2269829235,447
2019-08-22,34,4,1685160674,112
2019-08-25,34,7,1761714245,565
2019-09-05,36,4,1685160674,276
2019-09-25,39,3,3592397569,1388
2019-08-30,35,5,1761713545,430
2019-09-09,37,1,2158351255,620
2019-09-15,37,7,1781806667,1021
2019-09-01,35,7,1761715377,199
2019-09-13,37,5,1761713149,370
2019-09-02,36,1,3592397569,1253
2019-09-17,38,2,1992602239,362
2019-09-23,39,1,3531033244,428
2019-10-16,42,3,1685161374,89
2019-08-16,33,5,1781807461,1364
2019-08-20,34,2,1542698720,459
2019-08-30,35,5,1001000037396,1007
2019-09-02,36,1,1001000286087,159
2019-09-11,37,3,1683952717,1529
2019-08-22,34,4,1685161819,123
2019-09-07,36,6,1685161819,262
2019-10-07,41,1,1781809819,884
2019-08-22,34,4,1781806251,1309
2019-09-20,38,5,1683952717,1237
2019-09-21,38,6,1781809819,959
2019-10-10,41,4,3107361624,541
2019-09-03,36,2,1761713410,267
2019-09-04,36,3,1781806251,1336
2019-09-18,38,3,3107361624,542
2019-09-15,37,7,1761713545,343
2019-09-19,38,4,3321779464,413
2019-09-30,40,1,1685160674,179
2019-08-19,34,1,1685160637,556
2019-08-22,34,4,1781806667,1370
2019-09-10,37,2,1781809819,1267
2019-10-13,41,7,2976786729,2
2019-08-25,34,7,1781808832,894
2019-09-14,37,6,1781808471,842
2019-10-13,41,7,2931323584,314
2019-10-14,42,1,3473823790,6910
2019-10-04,40,5,1781806734,950
2019-09-14,37,6,1685161748,210
2019-09-25,39,3,3321779464,337
2019-09-07,36,6,1761714521,321
2019-08-31,35,6,2269829235,298
2019-08-23,34,5,1685160637,11
2019-09-01,35,7,1761714552,278
2019-09-06,36,5,1685161147,297
2019-10-10,41,4,1685162081,123
2019-09-05,36,4,1761713545,363
2019-09-22,38,7,1781808703,979
2019-09-28,39,6,3321779464,151
2019-10-15,42,2,3507123484,484
2019-08-23,34,5,1685161748,12
2019-08-20,34,2,1781806251,1551
2019-08-23,34,5,1781807461,1479
2019-09-04,36,3,1781807441,1337
2019-09-20,38,5,1781810497,1230
2019-09-20,38,5,1685161748,260
2019-08-26,35,1,1685161793,78
2019-08-27,35,2,2158351255,647
2019-08-27,35,2,1761715749,573
2019-08-30,35,5,2269829235,336
2019-09-13,37,5,1781806667,1006
2019-08-30,35,5,3021573833,1267
2019-08-26,35,1,2269829235,245
2019-08-19,34,1,2269829235,486
2019-08-18,33,7,1761714946,548
2019-09-02,36,1,1781808703,1342
2019-08-17,33,6,1761715460,660
2019-08-23,34,5,1781806734,1400
2019-09-07,36,6,1781808703,993
2019-10-12,41,6,1781808719,958
2019-09-13,37,5,1685160674,265
2019-09-09,37,1,1685161147,242
2019-09-09,37,1,1685160637,239
2019-09-14,37,6,1685161287,201
2019-08-16,33,5,1761714552,731
2019-08-31,35,6,1781806251,1036
2019-09-04,36,3,1761713488,187
2019-10-11,41,5,1781810497,1192
2019-10-12,41,6,2976786729,6
2019-10-09,41,3,1781808143,1205
2019-10-13,41,7,1781808719,733
2019-10-08,41,2,1685162081,154
2019-09-10,37,2,1685161147,262
2019-09-18,38,3,1781808719,1346
2019-09-30,40,1,1542698720,284
2019-09-11,37,3,1781809819,1381
2019-08-18,33,7,1781808471,1107
2019-09-24,39,2,1781810030,1302
2019-09-02,36,1,1781809449,1411
2019-08-31,35,6,3507123484,269
2019-08-25,34,7,1781808719,839
2019-10-16,42,3,1685161748,89
2019-10-10,41,4,1781807945,1192
2019-10-04,40,5,3021573833,849
2019-10-11,41,5,3531033244,291
2019-08-18,33,7,3428867428,522
2019-09-25,39,3,1781809449,1304
2019-09-17,38,2,1761713545,122
2019-08-23,34,5,1685160674,9
2019-08-30,35,5,3516139149,375
2019-09-20,38,5,1781809819,1230
2019-10-11,41,5,3592397569,2799
2019-08-19,34,1,1685162081,539
2019-09-02,36,1,2976786729,483
2019-09-28,39,6,3357604587,81
2019-10-13,41,7,2158351255,622
2019-10-15,42,2,3516139149,296
2019-10-14,42,1,1001000037396,338
2019-08-16,33,5,1781809788,1331
2019-09-26,39,4,1992602239,2417
2019-10-08,41,2,1781808143,1259
2019-10-11,41,5,1685161748,79
2019-09-02,36,1,1761713014,275
2019-09-15,37,7,1781809449,827
2019-09-29,39,7,1781807945,1164
2019-08-25,34,7,2164312964,217
2019-09-04,36,3,1781806734,1382
2019-08-24,34,6,1781807945,783
2019-10-04,40,5,1781810497,898
2019-10-07,41,1,1781806909,830
2019-10-10,41,4,3592397569,2623
2019-08-17,33,6,2976786729,314
2019-08-25,34,7,3107361624,162
2019-08-16,33,5,1781807945,1386
2019-09-19,38,4,1685161287,265
2019-10-05,40,6,2478637939,1783
2019-10-06,40,7,1685162081,143
2019-10-07,41,1,3321779464,160
2019-08-18,33,7,1781806667,1100
2019-09-10,37,2,1781809449,1381
2019-09-12,37,4,2164312964,299
2019-10-05,40,6,1685161793,235
2019-09-01,35,7,2713129639,226027
2019-09-13,37,5,2269829235,375
2019-10-16,42,3,1683952717,1082
2019-08-16,33,5,3516139149,670
2019-09-12,37,4,3357604587,390
2019-09-16,38,1,1781809449,1266
2019-08-31,35,6,2931323584,310
2019-08-24,34,6,1761713334,571
2019-08-17,33,6,1685162081,523
2019-09-04,36,3,3531033244,482
2019-08-28,35,3,1761714989,494
2019-10-11,41,5,2478637939,1293
2019-10-18,42,5,3533876209,1
2019-09-02,36,1,1761713844,294
2019-09-16,38,1,3592397569,1191
2019-09-01,35,7,1761714657,231
2019-09-06,36,5,3507123484,1269
2019-09-17,38,2,3592397569,719
2019-08-22,34,4,3321779464,412
2019-10-01,40,2,3473823790,885
2019-10-01,40,2,1781806667,1312
2019-10-05,40,6,3507123484,177
2019-10-02,40,3,1781809449,699
2019-10-01,40,2,1781809819,1372
2019-08-17,33,6,2680486890,375
2019-09-06,36,5,2680486890,493
2019-09-26,39,4,3592397569,1434
2019-08-31,35,6,1685160637,236
2019-08-27,35,2,2478637939,84
2019-10-11,41,5,1685161287,91
2019-10-12,41,6,1781808471,974
2019-10-16,42,3,1759863460,927
2019-09-06,36,5,1001000037396,499
2019-09-10,37,2,1781806251,1383
2019-09-24,39,2,1542698720,413
2019-09-02,36,1,1001000037396,903
2019-08-22,34,4,1685160637,137
2019-09-22,38,7,1685159830,263
2019-10-16,42,3,1992602239,80
2019-08-26,35,1,1001000037396,1110
2019-09-07,36,6,1761713410,335
2019-09-13,37,5,2931323584,439
2019-10-08,41,2,1781807461,1315
2019-10-12,41,6,1781809819,952
2019-08-27,35,2,3531033244,443
2019-09-13,37,5,1781806251,1059
2019-09-17,38,2,1781810443,1350
2019-09-21,38,6,1781808471,969
2019-09-28,39,6,1992602239,2573
2019-08-25,34,7,1761714657,558
2019-08-31,35,6,3428867428,247
2019-09-13,37,5,1542698720,179
2019-09-08,36,7,1759863460,624
2019-09-06,36,5,1761713014,335
2019-09-28,39,6,1685160674,222
2019-10-06,40,7,3021573833,1038
2019-08-21,34,3,1761714540,703
2019-08-28,35,3,1761714657,509
2019-08-30,35,5,1781808143,1470
2019-09-01,35,7,3021573833,1021
2019-08-16,33,5,1761715460,799
2019-08-25,34,7,1761715749,522
2019-09-07,36,6,1781807945,991
2019-09-19,38,4,1542698720,472
2019-09-19,38,4,3531033244,468
2019-10-17,42,4,3473823790,693
2019-10-17,42,4,2680486890,500
2019-09-28,39,6,1685161287,227
2019-08-26,35,1,2976786729,650
2019-09-02,36,1,2478637939,258
2019-09-05,36,4,1761713838,391
2019-09-13,37,5,1781808703,943
2019-09-22,38,7,1781806734,941
2019-09-29,39,7,2478637939,1412
2019-08-16,33,5,1761714946,805
2019-09-17,38,2,1761714946,114
2019-09-02,36,1,1685161748,253
2019-10-01,40,2,1685162081,196
2019-09-03,36,2,2680486890,496
2019-09-24,39,2,1001000037396,498
2019-10-03,40,4,1685160674,187
2019-10-11,41,5,3321779464,287
2019-09-08,36,7,1761714521,285
2019-09-16,38,1,1781807216,1254
2019-09-22,38,7,1685162081,308
2019-10-14,42,1,1781806734,1139
2019-08-18,33,7,1761714609,669
2019-09-01,35,7,3531033244,175
2019-10-13,41,7,1685162081,47
2019-08-28,35,3,1761713545,513
2019-09-19,38,4,1781806667,1205
2019-09-23,39,1,2269829235,367
2019-08-19,34,1,2680486890,383
2019-09-04,36,3,1761714989,184
2019-10-15,42,2,1781808719,1236
2019-09-05,36,4,1685161748,251
2019-10-03,40,4,1759863460,728
2019-10-04,40,5,3357604587,700
2019-08-27,35,2,1761714989,560
2019-09-19,38,4,3592397569,794
2019-09-10,37,2,1685160674,286
2019-09-12,37,4,1781808471,1260
2019-08-20,34,2,2164312964,455
2019-09-17,38,2,1685161374,224
2019-08-18,33,7,3107361624,53
2019-08-16,33,5,1001000286087,32851
2019-09-13,37,5,3507123484,347
2019-08-17,33,6,1001000197449,47466
2019-09-05,36,4,3507123484,803
2019-09-22,38,7,1781806909,925
2019-09-23,39,1,1781808832,1235
2019-09-16,38,1,1781806909,1231
2019-10-14,42,1,1685161748,77
2019-08-31,35,6,2164312964,247
2019-10-08,41,2,1992602239,65
2019-08-19,34,1,1761713410,729
2019-08-24,34,6,1761715460,551
2019-08-28,35,3,1761714540,548
2019-08-28,35,3,1761713410,491
2019-09-25,39,3,1781808471,1358
2019-08-19,34,1,2931323584,543
2019-08-20,34,2,1781807945,1597
2019-09-01,35,7,1781806667,1027
2019-08-20,34,2,1685161748,504
2019-10-15,42,2,1001000286087,1010
2019-08-16,33,5,1685161793,531
2019-08-24,34,6,1781807216,752
2019-08-27,35,2,2713129639,252063
2019-08-18,33,7,3507123484,470
2019-09-28,39,6,3531033244,333
2019-09-15,37,7,1542698720,128
2019-08-30,35,5,2158351255,618
2019-09-08,36,7,1781807945,1197
2019-10-02,40,3,2164312964,214
2019-10-04,40,5,1685160637,196
2019-10-10,41,4,1781807016,1231
2019-09-18,38,3,2164312964,340
2019-08-29,35,4,1685161374,254
2019-08-29,35,4,1761713838,565
2019-09-15,37,7,1781810030,961
2019-08-30,35,5,2931323584,331
2019-08-16,33,5,1761714540,788
2019-08-16,33,5,1781809819,1353
2019-08-27,35,2,1781806734,1221
2019-09-14,37,6,1685161147,218
2019-08-31,35,6,3516139149,250
2019-09-15,37,7,3357604587,571
2019-10-07,41,1,1781808471,927
2019-10-10,41,4,1781806251,1293
2019-10-01,40,2,3107361624,15
2019-10-12,41,6,1992602239,59
2019-09-06,36,5,1781809449,1481
2019-09-10,37,2,3592397569,1243
2019-09-11,37,3,1685159830,229
2019-09-30,40,1,1781806251,1056
2019-09-04,36,3,1685162081,269
2019-09-30,40,1,1781807441,1138
2019-10-05,40,6,1001000286087,118
2019-08-23,34,5,1781810443,1433
2019-10-05,40,6,1781809819,684
2019-08-17,33,6,2164312964,222
2019-08-30,35,5,1761714521,377
2019-09-06,36,5,1542698720,828
2019-08-26,35,1,1761713149,740
2019-10-02,40,3,3473823790,898
2019-09-08,36,7,1781808471,1172
2019-09-02,36,1,1761714245,254
2019-09-10,37,2,1542698720,468
2019-09-17,38,2,1542698720,445
2019-08-25,34,7,1781810030,830
2019-08-16,33,5,1781806667,1230
2019-08-30,35,5,1761713844,440
2019-09-01,35,7,1685160674,256
2019-10-08,41,2,1685161819,159
2019-08-22,34,4,1781809819,1304
2019-09-07,36,6,1781807016,1040
2019-10-06,40,7,1781809788,856
2019-10-11,41,5,1685161793,95
2019-10-03,40,4,1781806251,713
2019-08-17,33,6,1685160674,507
2019-09-08,36,7,1685162081,266
2019-09-22,38,7,3473823790,1154
2019-08-27,35,2,3357604587,714
2019-09-20,38,5,2478637939,92
2019-09-04,36,3,1761714609,183
2019-09-04,36,3,2931323584,132
2019-08-27,35,2,3533876209,452
2019-09-02,36,1,1781810443,1316
2019-08-18,33,7,3516139149,464
2019-09-27,39,5,1781807016,1242
2019-10-06,40,7,3428867428,218
2019-10-17,42,4,3321779464,182
2019-08-23,34,5,1685161374,12
2019-09-08,36,7,1761713545,287
2019-09-09,37,1,1781807441,1236
2019-10-03,40,4,1781808471,779
2019-08-27,35,2,1761713844,596
2019-09-04,36,3,2680486890,482
2019-09-06,36,5,1781810030,1507
2019-09-03,36,2,1685161374,305
2019-09-04,36,3,1761713545,207
2019-09-04,36,3,3021573833,1526
2019-08-21,34,3,1761713838,613
2019-08-31,35,6,1781808703,1058
2019-08-25,34,7,2269829235,283
2019-10-01,40,2,3357604587,268
2019-08-19,34,1,3357604587,596
2019-09-04,36,3,3592397569,346
2019-09-28,39,6,1781809788,976
2019-09-02,36,1,1781806667,1347
2019-09-10,37,2,1781808832,1309
2019-08-23,34,5,1761714989,713
2019-09-07,36,6,1761713838,313
2019-09-09,37,1,3533876209,566
2019-10-15,42,2,1781807441,1213
2019-09-29,39,7,2269829235,53
2019-08-19,34,1,1685161793,496
2019-08-22,34,4,1781808832,1402
2019-09-09,37,1,1781810497,1291
2019-09-12,37,4,1781807016,1310
2019-09-15,37,7,1761714540,320
2019-09-23,39,1,1542698720,359
2019-09-05,36,4,1001000286087,286
2019-10-06,40,7,3107361624,6
2019-08-25,34,7,2158351255,616
2019-08-17,33,6,1761713844,681
2019-09-26,39,4,2164312964,567
2019-09-08,36,7,1761714245,278
2019-10-17,42,4,1781810030,1171
2019-08-25,34,7,1001000286087,43
2019-10-18,42,5,3021573833,1392
2019-08-25,34,7,1781806251,814
2019-09-10,37,2,3507123484,752
2019-09-10,37,2,1761713488,391
2019-09-12,37,4,1781807461,1269
2019-09-13,37,5,1761713334,388
2019-08-21,34,3,1685161147,365
2019-09-05,36,4,1685162081,271
2019-09-09,37,1,1781806734,1259
2019-08-30,35,5,3357604587,328
2019-09-11,37,3,1761713844,434
2019-08-16,33,5,1001000197451,295
2019-09-14,37,6,1685161819,221
2019-08-17,33,6,1001000037396,399
2019-08-19,34,1,1001000037396,528
2019-08-26,35,1,1761713844,726
2019-09-01,35,7,1781809819,1057
2019-09-24,39,2,1685162081,293
2019-08-27,35,2,1685160674,125
2019-09-19,38,4,2164312964,325
2019-09-15,37,7,2164312964,156
2019-10-02,40,3,1992602239,81
2019-08-28,35,3,1781810443,1343
2019-10-02,40,3,1685161793,268
2019-08-16,33,5,2158351255,626
2019-09-20,38,5,1781806251,1212
2019-08-24,34,6,2164312964,260
2019-08-16,33,5,1761713488,797
2019-09-07,36,6,3321779464,275
2019-09-09,37,1,3531033244,529
2019-08-19,34,1,3531033244,468
2019-08-28,35,3,1761713838,471
