f_date,input_date,s_input_date,week_of_year,input_week_day,puin,cnt,f_rank,t_r_puin
20191027,20190908,2019-09-08,36,7,1750821304,349,139,1750821304
20191027,20191002,2019-10-02,40,3,1750821304,149,139,1750821304
20191027,20190926,2019-09-26,39,4,1750821304,273,139,1750821304
20191027,20190922,2019-09-22,38,7,1750821304,159,139,1750821304
20191027,20191012,2019-10-12,41,6,1750821304,226,139,1750821304
20191027,20190924,2019-09-24,39,2,1750821304,230,139,1750821304
20191027,20191001,2019-10-01,40,2,1750821304,175,139,1750821304
20191027,20190923,2019-09-23,39,1,1750821304,220,139,1750821304
20191027,20191018,2019-10-18,42,5,1750821304,250,139,1750821304
20191027,20191027,2019-10-27,43,7,1750821304,121,139,1750821304
20191027,20190920,2019-09-20,38,5,1750821304,297,139,1750821304
20191027,20190915,2019-09-15,37,7,1750821304,148,139,1750821304
20191027,20191011,2019-10-11,41,5,1750821304,194,139,1750821304
20191027,20191008,2019-10-08,41,2,1750821304,230,139,1750821304
20191027,20191004,2019-10-04,40,5,1750821304,155,139,1750821304
20191027,20191003,2019-10-03,40,4,1750821304,158,139,1750821304
20191027,20190904,2019-09-04,36,3,1750821304,331,139,1750821304
20191027,20190906,2019-09-06,36,5,1750821304,850,139,1750821304
20191027,20190917,2019-09-17,38,2,1750821304,198,139,1750821304
20191027,20191014,2019-10-14,42,1,1750821304,248,139,1750821304
20191027,20190913,2019-09-13,37,5,1750821304,175,139,1750821304
20191027,20191022,2019-10-22,43,2,1750821369,276,79,1750821369
20191027,20190927,2019-09-27,39,5,1750821369,208,79,1750821369
20191027,20190902,2019-09-02,36,1,1750821369,323,79,1750821369
20191027,20191004,2019-10-04,40,5,1750821369,147,79,1750821369
20191027,20190915,2019-09-15,37,7,1750821369,175,79,1750821369
20191027,20190930,2019-09-30,40,1,1750821369,198,79,1750821369
20191027,20191016,2019-10-16,42,3,1750821369,235,79,1750821369
20191027,20191001,2019-10-01,40,2,1750821369,162,79,1750821369
20191027,20191006,2019-10-06,40,7,1750821369,148,79,1750821369
20191027,20190921,2019-09-21,38,6,1750821369,170,79,1750821369
20191027,20190909,2019-09-09,37,1,1750821369,1411,79,1750821369
20191027,20191026,2019-10-26,43,6,1750821369,147,79,1750821369
20191027,20190911,2019-09-11,37,3,1750821369,303,79,1750821369
20191027,20190910,2019-09-10,37,2,1750821369,327,79,1750821369
20191027,20190917,2019-09-17,38,2,1750821369,220,79,1750821369
20191027,20190913,2019-09-13,37,5,1750821369,168,79,1750821369
20191027,20190905,2019-09-05,36,4,1750821369,377,79,1750821369
20191027,20190904,2019-09-04,36,3,1750821369,318,79,1750821369
20191027,20191003,2019-10-03,40,4,1750821369,151,79,1750821369
20191027,20191020,2019-10-20,42,7,1750821369,165,79,1750821369
20191027,20190922,2019-09-22,38,7,1750821369,141,79,1750821369
20191027,20191011,2019-10-11,41,5,1750821369,222,79,1750821369
20191027,20191010,2019-10-10,41,4,1750821369,216,79,1750821369
20191027,20190920,2019-09-20,38,5,1750821369,285,79,1750821369
20191027,20191024,2019-10-24,43,4,1750821369,249,79,1750821369
20191027,20191017,2019-10-17,42,4,1750821369,204,79,1750821369
20191027,20191002,2019-10-02,40,3,1750821369,138,79,1750821369
20191027,20190929,2019-09-29,39,7,1750821369,202,79,1750821369
20191027,20191019,2019-10-19,42,6,1750821369,162,79,1750821369
20191027,20190908,2019-09-08,36,7,1750821369,286,79,1750821369
20191027,20191008,2019-10-08,41,2,1750821369,242,79,1750821369
20191027,20190924,2019-09-24,39,2,1750821369,243,79,1750821369
20191027,20190918,2019-09-18,38,3,1750821369,212,79,1750821369
20191027,20191015,2019-10-15,42,2,1750821369,240,79,1750821369
20191027,20191027,2019-10-27,43,7,1750821369,120,79,1750821369
20191027,20191018,2019-10-18,42,5,1750821369,253,79,1750821369
20191027,20190906,2019-09-06,36,5,1750821369,859,79,1750821369
20191027,20190925,2019-09-25,39,3,1750821369,255,79,1750821369
20191027,20190919,2019-09-19,38,4,1750821369,251,79,1750821369
20191027,20191023,2019-10-23,43,3,1750821369,248,79,1750821369
20191027,20191025,2019-10-25,43,5,1750821369,240,79,1750821369
20191027,20190916,2019-09-16,38,1,1750821369,264,79,1750821369
20191027,20191014,2019-10-14,42,1,1750821369,248,79,1750821369
20191027,20190907,2019-09-07,36,6,1750821369,254,79,1750821369
20191027,20190923,2019-09-23,39,1,1750821369,227,79,1750821369
20191027,20191007,2019-10-07,41,1,1750821369,126,79,1750821369
20191027,20191012,2019-10-12,41,6,1750821369,215,79,1750821369
20191027,20190926,2019-09-26,39,4,1750821369,281,79,1750821369
20191027,20191005,2019-10-05,40,6,1750821369,140,79,1750821369
20191027,20190914,2019-09-14,37,6,1750821369,144,79,1750821369
20191027,20190903,2019-09-03,36,2,1750821369,338,79,1750821369
20191027,20190912,2019-09-12,37,4,1750821369,292,79,1750821369
20191027,20191009,2019-10-09,41,3,1750821369,207,79,1750821369
20191027,20191021,2019-10-21,43,1,1750821369,228,79,1750821369
20191027,20190928,2019-09-28,39,6,1750821369,201,79,1750821369
20191027,20191013,2019-10-13,41,7,1750821369,159,79,1750821369
20191027,20191025,2019-10-25,43,5,1750822673,257,181,1750822673
20191027,20191005,2019-10-05,40,6,1750822673,131,181,1750822673
20191027,20190915,2019-09-15,37,7,1750822673,144,181,1750822673
20191027,20190904,2019-09-04,36,3,1750822673,358,181,1750822673
20191027,20191015,2019-10-15,42,2,1750822673,240,181,1750822673
20191027,20191017,2019-10-17,42,4,1750822673,199,181,1750822673
20191027,20191013,2019-10-13,41,7,1750822673,139,181,1750822673
20191027,20190926,2019-09-26,39,4,1750822673,267,181,1750822673
20191027,20190922,2019-09-22,38,7,1750822673,143,181,1750822673
20191027,20191018,2019-10-18,42,5,1750822673,234,181,1750822673
20191027,20190906,2019-09-06,36,5,1750822673,842,181,1750822673
20191027,20190921,2019-09-21,38,6,1750822673,199,181,1750822673
20191027,20190910,2019-09-10,37,2,1750822673,319,181,1750822673
20191027,20191009,2019-10-09,41,3,1750822673,234,181,1750822673
20191027,20191020,2019-10-20,42,7,1750822673,169,181,1750822673
20191027,20190914,2019-09-14,37,6,1750822673,132,181,1750822673
20191027,20190923,2019-09-23,39,1,1750822673,259,181,1750822673
20191027,20191002,2019-10-02,40,3,1750822673,174,181,1750822673
20191027,20191012,2019-10-12,41,6,1750822673,216,181,1750822673
20191027,20191004,2019-10-04,40,5,1750822673,165,181,1750822673
20191027,20190902,2019-09-02,36,1,1750822673,324,181,1750822673
20191027,20190924,2019-09-24,39,2,1750822673,247,181,1750822673
20191027,20191007,2019-10-07,41,1,1750822673,125,181,1750822673
20191027,20190913,2019-09-13,37,5,1750822673,171,181,1750822673
20191027,20190911,2019-09-11,37,3,1750822673,296,181,1750822673
20191027,20191022,2019-10-22,43,2,1750822673,277,181,1750822673
20191027,20191026,2019-10-26,43,6,1750822673,144,181,1750822673
20191027,20190925,2019-09-25,39,3,1750822673,274,181,1750822673
20191027,20191027,2019-10-27,43,7,1750822673,122,181,1750822673
20191027,20191024,2019-10-24,43,4,1750822673,274,181,1750822673
20191027,20190903,2019-09-03,36,2,1750822673,319,181,1750822673
20191027,20191001,2019-10-01,40,2,1750822673,131,181,1750822673
20191027,20190918,2019-09-18,38,3,1750822673,225,181,1750822673
20191027,20190928,2019-09-28,39,6,1750822673,178,181,1750822673
20191027,20190909,2019-09-09,37,1,1750822673,1418,181,1750822673
20191027,20191003,2019-10-03,40,4,1750822673,149,181,1750822673
20191027,20191014,2019-10-14,42,1,1750822673,257,181,1750822673
20191027,20191023,2019-10-23,43,3,1750822673,291,181,1750822673
20191027,20190919,2019-09-19,38,4,1750822673,279,181,1750822673
20191027,20190929,2019-09-29,39,7,1750822673,199,181,1750822673
20191027,20190905,2019-09-05,36,4,1750822673,347,181,1750822673
20191027,20190907,2019-09-07,36,6,1750822673,285,181,1750822673
20191027,20190908,2019-09-08,36,7,1750822673,329,181,1750822673
20191027,20190916,2019-09-16,38,1,1750822673,236,181,1750822673
20191027,20190927,2019-09-27,39,5,1750822673,238,181,1750822673
20191027,20191019,2019-10-19,42,6,1750822673,162,181,1750822673
20191027,20190912,2019-09-12,37,4,1750822673,268,181,1750822673
20191027,20190930,2019-09-30,40,1,1750822673,250,181,1750822673
20191027,20191016,2019-10-16,42,3,1750822673,221,181,1750822673
20191027,20191008,2019-10-08,41,2,1750822673,244,181,1750822673
20191027,20190920,2019-09-20,38,5,1750822673,249,181,1750822673
20191027,20191021,2019-10-21,43,1,1750822673,230,181,1750822673
20191027,20191011,2019-10-11,41,5,1750822673,211,181,1750822673
20191027,20191006,2019-10-06,40,7,1750822673,132,181,1750822673
20191027,20190917,2019-09-17,38,2,1750822673,238,181,1750822673
20191027,20191010,2019-10-10,41,4,1750822673,246,181,1750822673
20191027,20191017,2019-10-17,42,4,1750823338,226,164,1750823338
20191027,20190927,2019-09-27,39,5,1750823338,217,164,1750823338
20191027,20191005,2019-10-05,40,6,1750823338,127,164,1750823338
20191027,20190930,2019-09-30,40,1,1750823338,209,164,1750823338
20191027,20190907,2019-09-07,36,6,1750823338,263,164,1750823338
20191027,20190919,2019-09-19,38,4,1750823338,236,164,1750823338
20191027,20190902,2019-09-02,36,1,1750823338,298,164,1750823338
20191027,20190914,2019-09-14,37,6,1750823338,147,164,1750823338
20191027,20191025,2019-10-25,43,5,1750823338,263,164,1750823338
20191027,20190926,2019-09-26,39,4,1750823338,273,164,1750823338
20191027,20190903,2019-09-03,36,2,1750823338,334,164,1750823338
20191027,20190921,2019-09-21,38,6,1750823338,207,164,1750823338
20191027,20190913,2019-09-13,37,5,1750823338,166,164,1750823338
20191027,20191001,2019-10-01,40,2,1750823338,165,164,1750823338
20191027,20191024,2019-10-24,43,4,1750823338,247,164,1750823338
20191027,20191022,2019-10-22,43,2,1750823338,261,164,1750823338
20191027,20191014,2019-10-14,42,1,1750823338,264,164,1750823338
20191027,20190908,2019-09-08,36,7,1750823338,299,164,1750823338
20191027,20191018,2019-10-18,42,5,1750823338,244,164,1750823338
20191027,20191020,2019-10-20,42,7,1750823338,153,164,1750823338
20191027,20190924,2019-09-24,39,2,1750823338,250,164,1750823338
20191027,20190909,2019-09-09,37,1,1750823338,1472,164,1750823338
20191027,20190925,2019-09-25,39,3,1750823338,278,164,1750823338
20191027,20190918,2019-09-18,38,3,1750823338,230,164,1750823338
20191027,20191009,2019-10-09,41,3,1750823338,226,164,1750823338
20191027,20190916,2019-09-16,38,1,1750823338,230,164,1750823338
20191027,20190910,2019-09-10,37,2,1750823338,312,164,1750823338
20191027,20190928,2019-09-28,39,6,1750823338,189,164,1750823338
20191027,20191003,2019-10-03,40,4,1750823338,142,164,1750823338
20191027,20190905,2019-09-05,36,4,1750823338,329,164,1750823338
20191027,20191010,2019-10-10,41,4,1750823338,205,164,1750823338
20191027,20190911,2019-09-11,37,3,1750823338,331,164,1750823338
20191027,20190920,2019-09-20,38,5,1750823338,290,164,1750823338
20191027,20191023,2019-10-23,43,3,1750823338,243,164,1750823338
20191027,20191019,2019-10-19,42,6,1750823338,184,164,1750823338
20191027,20191006,2019-10-06,40,7,1750823338,144,164,1750823338
20191027,20191016,2019-10-16,42,3,1750823338,241,164,1750823338
20191027,20190922,2019-09-22,38,7,1750823338,175,164,1750823338
20191027,20191021,2019-10-21,43,1,1750823338,245,164,1750823338
20191027,20191011,2019-10-11,41,5,1750823338,210,164,1750823338
20191027,20190906,2019-09-06,36,5,1750823338,856,164,1750823338
20191027,20190912,2019-09-12,37,4,1750823338,264,164,1750823338
20191027,20190915,2019-09-15,37,7,1750823338,157,164,1750823338
20191027,20191002,2019-10-02,40,3,1750823338,143,164,1750823338
20191027,20190904,2019-09-04,36,3,1750823338,364,164,1750823338
20191027,20190923,2019-09-23,39,1,1750823338,256,164,1750823338
20191027,20191007,2019-10-07,41,1,1750823338,156,164,1750823338
20191027,20190929,2019-09-29,39,7,1750823338,227,164,1750823338
20191027,20191027,2019-10-27,43,7,1750823338,133,164,1750823338
20191027,20190917,2019-09-17,38,2,1750823338,224,164,1750823338
20191027,20191004,2019-10-04,40,5,1750823338,163,164,1750823338
20191027,20191012,2019-10-12,41,6,1750823338,213,164,1750823338
20191027,20191015,2019-10-15,42,2,1750823338,232,164,1750823338
20191027,20191013,2019-10-13,41,7,1750823338,151,164,1750823338
20191027,20191008,2019-10-08,41,2,1750823338,221,164,1750823338
20191027,20191026,2019-10-26,43,6,1750823338,155,164,1750823338
20191027,20190905,2019-09-05,36,4,1750824522,301,134,1750824522
20191027,20190930,2019-09-30,40,1,1750824522,221,134,1750824522
20191027,20191004,2019-10-04,40,5,1750824522,121,134,1750824522
20191027,20190927,2019-09-27,39,5,1750824522,240,134,1750824522
20191027,20190924,2019-09-24,39,2,1750824522,244,134,1750824522
20191027,20190902,2019-09-02,36,1,1750824522,372,134,1750824522
20191027,20191019,2019-10-19,42,6,1750824522,184,134,1750824522
20191027,20190920,2019-09-20,38,5,1750824522,256,134,1750824522
20191027,20190928,2019-09-28,39,6,1750824522,167,134,1750824522
20191027,20191015,2019-10-15,42,2,1750824522,215,134,1750824522
20191027,20191005,2019-10-05,40,6,1750824522,134,134,1750824522
20191027,20191021,2019-10-21,43,1,1750824522,256,134,1750824522
20191027,20190907,2019-09-07,36,6,1750824522,258,134,1750824522
20191027,20191002,2019-10-02,40,3,1750824522,152,134,1750824522
20191027,20190926,2019-09-26,39,4,1750824522,247,134,1750824522
20191027,20190915,2019-09-15,37,7,1750824522,152,134,1750824522
20191027,20191010,2019-10-10,41,4,1750824522,219,134,1750824522
20191027,20191018,2019-10-18,42,5,1750824522,232,134,1750824522
20191027,20190917,2019-09-17,38,2,1750824522,195,134,1750824522
20191027,20191011,2019-10-11,41,5,1750824522,228,134,1750824522
20191027,20191016,2019-10-16,42,3,1750824522,241,134,1750824522
20191027,20190913,2019-09-13,37,5,1750824522,145,134,1750824522
20191027,20190929,2019-09-29,39,7,1750824522,225,134,1750824522
20191027,20191013,2019-10-13,41,7,1750824522,162,134,1750824522
20191027,20190904,2019-09-04,36,3,1750824522,335,134,1750824522
20191027,20190922,2019-09-22,38,7,1750824522,157,134,1750824522
20191027,20191025,2019-10-25,43,5,1750824522,257,134,1750824522
20191027,20191001,2019-10-01,40,2,1750824522,164,134,1750824522
20191027,20191026,2019-10-26,43,6,1750824522,131,134,1750824522
20191027,20191008,2019-10-08,41,2,1750824522,197,134,1750824522
20191027,20191024,2019-10-24,43,4,1750824522,245,134,1750824522
20191027,20190923,2019-09-23,39,1,1750824522,232,134,1750824522
20191027,20190911,2019-09-11,37,3,1750824522,326,134,1750824522
20191027,20191020,2019-10-20,42,7,1750824522,169,134,1750824522
20191027,20190912,2019-09-12,37,4,1750824522,303,134,1750824522
20191027,20191012,2019-10-12,41,6,1750824522,198,134,1750824522
20191027,20191007,2019-10-07,41,1,1750824522,124,134,1750824522
20191027,20191022,2019-10-22,43,2,1750824522,278,134,1750824522
20191027,20191027,2019-10-27,43,7,1750824522,128,134,1750824522
20191027,20191017,2019-10-17,42,4,1750824522,243,134,1750824522
20191027,20190925,2019-09-25,39,3,1750824522,276,134,1750824522
20191027,20190906,2019-09-06,36,5,1750824522,846,134,1750824522
20191027,20190914,2019-09-14,37,6,1750824522,148,134,1750824522
20191027,20191014,2019-10-14,42,1,1750824522,264,134,1750824522
20191027,20191009,2019-10-09,41,3,1750824522,254,134,1750824522
20191027,20190916,2019-09-16,38,1,1750824522,229,134,1750824522
20191027,20191006,2019-10-06,40,7,1750824522,131,134,1750824522
20191027,20190910,2019-09-10,37,2,1750824522,306,134,1750824522
20191027,20190921,2019-09-21,38,6,1750824522,191,134,1750824522
20191027,20190919,2019-09-19,38,4,1750824522,235,134,1750824522
20191027,20190918,2019-09-18,38,3,1750824522,221,134,1750824522
20191027,20191003,2019-10-03,40,4,1750824522,129,134,1750824522
20191027,20190909,2019-09-09,37,1,1750824522,1449,134,1750824522
20191027,20190903,2019-09-03,36,2,1750824522,321,134,1750824522
20191027,20190908,2019-09-08,36,7,1750824522,280,134,1750824522
20191027,20191023,2019-10-23,43,3,1750824522,230,134,1750824522
20191027,20190905,2019-09-05,36,4,1750826465,301,71,1750826465
20191027,20190911,2019-09-11,37,3,1750826465,295,71,1750826465
20191027,20190904,2019-09-04,36,3,1750826465,357,71,1750826465
20191027,20191003,2019-10-03,40,4,1750826465,147,71,1750826465
20191027,20190922,2019-09-22,38,7,1750826465,148,71,1750826465
20191027,20190903,2019-09-03,36,2,1750826465,324,71,1750826465
20191027,20190906,2019-09-06,36,5,1750826465,818,71,1750826465
20191027,20191007,2019-10-07,41,1,1750826465,162,71,1750826465
20191027,20191017,2019-10-17,42,4,1750826465,252,71,1750826465
20191027,20190920,2019-09-20,38,5,1750826465,278,71,1750826465
20191027,20190925,2019-09-25,39,3,1750826465,239,71,1750826465
20191027,20190910,2019-09-10,37,2,1750826465,316,71,1750826465
20191027,20191024,2019-10-24,43,4,1750826465,268,71,1750826465
20191027,20190908,2019-09-08,36,7,1750826465,291,71,1750826465
20191027,20190918,2019-09-18,38,3,1750826465,222,71,1750826465
20191027,20190930,2019-09-30,40,1,1750826465,210,71,1750826465
20191027,20191009,2019-10-09,41,3,1750826465,226,71,1750826465
20191027,20190916,2019-09-16,38,1,1750826465,215,71,1750826465
20191027,20191008,2019-10-08,41,2,1750826465,268,71,1750826465
20191027,20190924,2019-09-24,39,2,1750826465,244,71,1750826465
20191027,20191011,2019-10-11,41,5,1750826465,225,71,1750826465
20191027,20191025,2019-10-25,43,5,1750826465,258,71,1750826465
20191027,20190923,2019-09-23,39,1,1750826465,250,71,1750826465
20191027,20190929,2019-09-29,39,7,1750826465,210,71,1750826465
20191027,20191002,2019-10-02,40,3,1750826465,175,71,1750826465
20191027,20191013,2019-10-13,41,7,1750826465,171,71,1750826465
20191027,20190926,2019-09-26,39,4,1750826465,248,71,1750826465
20191027,20190927,2019-09-27,39,5,1750826465,259,71,1750826465
20191027,20191006,2019-10-06,40,7,1750826465,147,71,1750826465
20191027,20191023,2019-10-23,43,3,1750826465,260,71,1750826465
20191027,20191018,2019-10-18,42,5,1750826465,237,71,1750826465
20191027,20191005,2019-10-05,40,6,1750826465,165,71,1750826465
20191027,20191027,2019-10-27,43,7,1750826465,119,71,1750826465
20191027,20191020,2019-10-20,42,7,1750826465,150,71,1750826465
20191027,20191026,2019-10-26,43,6,1750826465,147,71,1750826465
20191027,20191019,2019-10-19,42,6,1750826465,169,71,1750826465
20191027,20191004,2019-10-04,40,5,1750826465,150,71,1750826465
20191027,20190909,2019-09-09,37,1,1750826465,1426,71,1750826465
20191027,20190913,2019-09-13,37,5,1750826465,173,71,1750826465
20191027,20190921,2019-09-21,38,6,1750826465,203,71,1750826465
20191027,20190917,2019-09-17,38,2,1750826465,206,71,1750826465
20191027,20190915,2019-09-15,37,7,1750826465,147,71,1750826465
20191027,20191010,2019-10-10,41,4,1750826465,213,71,1750826465
20191027,20191016,2019-10-16,42,3,1750826465,250,71,1750826465
20191027,20190914,2019-09-14,37,6,1750826465,145,71,1750826465
20191027,20190902,2019-09-02,36,1,1750826465,329,71,1750826465
20191027,20191012,2019-10-12,41,6,1750826465,208,71,1750826465
20191027,20190919,2019-09-19,38,4,1750826465,221,71,1750826465
20191027,20191015,2019-10-15,42,2,1750826465,253,71,1750826465
20191027,20190907,2019-09-07,36,6,1750826465,253,71,1750826465
20191027,20191021,2019-10-21,43,1,1750826465,224,71,1750826465
20191027,20190928,2019-09-28,39,6,1750826465,178,71,1750826465
20191027,20191001,2019-10-01,40,2,1750826465,183,71,1750826465
20191027,20190912,2019-09-12,37,4,1750826465,297,71,1750826465
20191027,20191022,2019-10-22,43,2,1750826465,266,71,1750826465
20191027,20191014,2019-10-14,42,1,1750826465,261,71,1750826465
20191027,20190921,2019-09-21,38,6,1750827189,195,119,1750827189
20191027,20191021,2019-10-21,43,1,1750827189,247,119,1750827189
20191027,20191017,2019-10-17,42,4,1750827189,241,119,1750827189
20191027,20191018,2019-10-18,42,5,1750827189,256,119,1750827189
20191027,20191007,2019-10-07,41,1,1750827189,150,119,1750827189
20191027,20190923,2019-09-23,39,1,1750827189,221,119,1750827189
20191027,20190920,2019-09-20,38,5,1750827189,270,119,1750827189
20191027,20191012,2019-10-12,41,6,1750827189,220,119,1750827189
20191027,20190925,2019-09-25,39,3,1750827189,266,119,1750827189
20191027,20190904,2019-09-04,36,3,1750827189,317,119,1750827189
20191027,20191010,2019-10-10,41,4,1750827189,246,119,1750827189
20191027,20190902,2019-09-02,36,1,1750827189,340,119,1750827189
20191027,20190918,2019-09-18,38,3,1750827189,209,119,1750827189
20191027,20191006,2019-10-06,40,7,1750827189,124,119,1750827189
20191027,20190910,2019-09-10,37,2,1750827189,302,119,1750827189
20191027,20190915,2019-09-15,37,7,1750827189,138,119,1750827189
20191027,20191025,2019-10-25,43,5,1750827189,266,119,1750827189
20191027,20190909,2019-09-09,37,1,1750827189,1413,119,1750827189
20191027,20191023,2019-10-23,43,3,1750827189,275,119,1750827189
20191027,20191013,2019-10-13,41,7,1750827189,158,119,1750827189
20191027,20191014,2019-10-14,42,1,1750827189,239,119,1750827189
20191027,20190913,2019-09-13,37,5,1750827189,158,119,1750827189
20191027,20191009,2019-10-09,41,3,1750827189,206,119,1750827189
20191027,20191002,2019-10-02,40,3,1750827189,144,119,1750827189
20191027,20190903,2019-09-03,36,2,1750827189,373,119,1750827189
20191027,20190916,2019-09-16,38,1,1750827189,222,119,1750827189
20191027,20190911,2019-09-11,37,3,1750827189,322,119,1750827189
20191027,20191001,2019-10-01,40,2,1750827189,171,119,1750827189
20191027,20190912,2019-09-12,37,4,1750827189,295,119,1750827189
20191027,20190930,2019-09-30,40,1,1750827189,189,119,1750827189
20191027,20190927,2019-09-27,39,5,1750827189,256,119,1750827189
20191027,20190906,2019-09-06,36,5,1750827189,836,119,1750827189
20191027,20191024,2019-10-24,43,4,1750827189,290,119,1750827189
20191027,20190929,2019-09-29,39,7,1750827189,217,119,1750827189
20191027,20191020,2019-10-20,42,7,1750827189,149,119,1750827189
20191027,20191011,2019-10-11,41,5,1750827189,218,119,1750827189
20191027,20190914,2019-09-14,37,6,1750827189,130,119,1750827189
20191027,20190924,2019-09-24,39,2,1750827189,222,119,1750827189
20191027,20191004,2019-10-04,40,5,1750827189,182,119,1750827189
20191027,20190922,2019-09-22,38,7,1750827189,157,119,1750827189
20191027,20190928,2019-09-28,39,6,1750827189,178,119,1750827189
20191027,20191022,2019-10-22,43,2,1750827189,289,119,1750827189
20191027,20190905,2019-09-05,36,4,1750827189,325,119,1750827189
20191027,20191016,2019-10-16,42,3,1750827189,220,119,1750827189
20191027,20190907,2019-09-07,36,6,1750827189,268,119,1750827189
20191027,20191015,2019-10-15,42,2,1750827189,256,119,1750827189
20191027,20190926,2019-09-26,39,4,1750827189,250,119,1750827189
20191027,20190917,2019-09-17,38,2,1750827189,199,119,1750827189
20191027,20191008,2019-10-08,41,2,1750827189,239,119,1750827189
20191027,20191027,2019-10-27,43,7,1750827189,114,119,1750827189
20191027,20191026,2019-10-26,43,6,1750827189,142,119,1750827189
20191027,20191003,2019-10-03,40,4,1750827189,143,119,1750827189
20191027,20190908,2019-09-08,36,7,1750827189,264,119,1750827189
20191027,20191005,2019-10-05,40,6,1750827189,135,119,1750827189
20191027,20191019,2019-10-19,42,6,1750827189,173,119,1750827189
20191027,20190919,2019-09-19,38,4,1750827189,234,119,1750827189
20191027,20191007,2019-10-07,41,1,1750827429,138,118,1750827429
20191027,20190922,2019-09-22,38,7,1750827429,178,118,1750827429
20191027,20191010,2019-10-10,41,4,1750827429,219,118,1750827429
20191027,20190906,2019-09-06,36,5,1750827429,850,118,1750827429
20191027,20190930,2019-09-30,40,1,1750827429,207,118,1750827429
20191027,20191008,2019-10-08,41,2,1750827429,222,118,1750827429
20191027,20191025,2019-10-25,43,5,1750827429,255,118,1750827429
20191027,20190915,2019-09-15,37,7,1750827429,155,118,1750827429
20191027,20191027,2019-10-27,43,7,1750827429,134,118,1750827429
20191027,20191003,2019-10-03,40,4,1750827429,139,118,1750827429
20191027,20190908,2019-09-08,36,7,1750827429,283,118,1750827429
20191027,20190912,2019-09-12,37,4,1750827429,273,118,1750827429
20191027,20190910,2019-09-10,37,2,1750827429,308,118,1750827429
20191027,20190920,2019-09-20,38,5,1750827429,280,118,1750827429
20191027,20191026,2019-10-26,43,6,1750827429,136,118,1750827429
20191027,20191016,2019-10-16,42,3,1750827429,262,118,1750827429
20191027,20191023,2019-10-23,43,3,1750827429,277,118,1750827429
20191027,20191012,2019-10-12,41,6,1750827429,214,118,1750827429
20191027,20191001,2019-10-01,40,2,1750827429,170,118,1750827429
20191027,20191002,2019-10-02,40,3,1750827429,129,118,1750827429
20191027,20191017,2019-10-17,42,4,1750827429,249,118,1750827429
20191027,20191011,2019-10-11,41,5,1750827429,245,118,1750827429
20191027,20190919,2019-09-19,38,4,1750827429,208,118,1750827429
20191027,20190909,2019-09-09,37,1,1750827429,1366,118,1750827429
20191027,20191015,2019-10-15,42,2,1750827429,254,118,1750827429
20191027,20190927,2019-09-27,39,5,1750827429,232,118,1750827429
20191027,20190904,2019-09-04,36,3,1750827429,357,118,1750827429
20191027,20191024,2019-10-24,43,4,1750827429,252,118,1750827429
20191027,20190918,2019-09-18,38,3,1750827429,208,118,1750827429
20191027,20190913,2019-09-13,37,5,1750827429,167,118,1750827429
20191027,20191009,2019-10-09,41,3,1750827429,197,118,1750827429
20191027,20190911,2019-09-11,37,3,1750827429,304,118,1750827429
20191027,20191020,2019-10-20,42,7,1750827429,158,118,1750827429
20191027,20191004,2019-10-04,40,5,1750827429,134,118,1750827429
20191027,20190905,2019-09-05,36,4,1750827429,345,118,1750827429
20191027,20190924,2019-09-24,39,2,1750827429,249,118,1750827429
20191027,20191006,2019-10-06,40,7,1750827429,149,118,1750827429
20191027,20190902,2019-09-02,36,1,1750827429,290,118,1750827429
20191027,20190923,2019-09-23,39,1,1750827429,233,118,1750827429
20191027,20191019,2019-10-19,42,6,1750827429,166,118,1750827429
20191027,20190929,2019-09-29,39,7,1750827429,190,118,1750827429
20191027,20191021,2019-10-21,43,1,1750827429,208,118,1750827429
20191027,20191018,2019-10-18,42,5,1750827429,247,118,1750827429
20191027,20190903,2019-09-03,36,2,1750827429,322,118,1750827429
20191027,20190917,2019-09-17,38,2,1750827429,219,118,1750827429
20191027,20190914,2019-09-14,37,6,1750827429,149,118,1750827429
20191027,20190925,2019-09-25,39,3,1750827429,260,118,1750827429
20191027,20191013,2019-10-13,41,7,1750827429,175,118,1750827429
20191027,20190921,2019-09-21,38,6,1750827429,179,118,1750827429
20191027,20191022,2019-10-22,43,2,1750827429,261,118,1750827429
20191027,20190926,2019-09-26,39,4,1750827429,281,118,1750827429
20191027,20190907,2019-09-07,36,6,1750827429,235,118,1750827429
20191027,20191005,2019-10-05,40,6,1750827429,128,118,1750827429
20191027,20190916,2019-09-16,38,1,1750827429,218,118,1750827429
20191027,20190928,2019-09-28,39,6,1750827429,190,118,1750827429
20191027,20191014,2019-10-14,42,1,1750827429,245,118,1750827429
20191027,20191002,2019-10-02,40,3,1750829258,151,132,1750829258
20191027,20190928,2019-09-28,39,6,1750829258,173,132,1750829258
20191027,20191023,2019-10-23,43,3,1750829258,266,132,1750829258
20191027,20191012,2019-10-12,41,6,1750829258,207,132,1750829258
20191027,20190903,2019-09-03,36,2,1750829258,311,132,1750829258
20191027,20191024,2019-10-24,43,4,1750829258,245,132,1750829258
20191027,20190913,2019-09-13,37,5,1750829258,156,132,1750829258
20191027,20190902,2019-09-02,36,1,1750829258,349,132,1750829258
20191027,20191018,2019-10-18,42,5,1750829258,264,132,1750829258
